PRECISE MISSION TIME (min),Pvx,Pvy,Pvz,Ppx,Ppy,Ppz,Distance X,Distance Y,Distance Z,Total Distance
654.4198139,-0.197062573,-0.785590041,-0.647969064,-68834.83692,-23946.86659,-10137.09068,-0.19654,-0.78594,-0.64799,136902.3959
654.4364805,-0.198101992,-0.784881656,-0.647909203,-68835.03443,-23947.6518,-10137.73861,-0.19751,-0.78521,-0.64793,136903.4329
654.4531472,-0.199003662,-0.784125326,-0.647829037,-68835.23195,-23948.43702,-10138.38654,-0.19752,-0.78522,-0.64793,136904.4699
654.4698139,-0.197831084,-0.784787365,-0.647869269,-68835.43036,-23949.22147,-10139.03439,-0.19841,-0.78445,-0.64785,136905.5065
654.4864805,-0.196658506,-0.785449404,-0.647909501,-68835.62761,-23950.00659,-10139.68228,-0.19725,-0.78512,-0.64789,136906.5433
654.5031472,-0.195485929,-0.786111444,-0.647949733,-68835.82368,-23950.79237,-10140.33021,-0.19607,-0.78578,-0.64793,136907.5805
654.5198139,-0.194313351,-0.786773483,-0.647989965,-68836.01858,-23951.57881,-10140.97818,-0.1949,-0.78644,-0.64797,136908.618
654.5364805,-0.193140774,-0.787435522,-0.648030197,-68836.21231,-23952.36592,-10141.62619,-0.19373,-0.78711,-0.64801,136909.6557
654.5531472,-0.191968196,-0.788097561,-0.648070429,-68836.40486,-23953.15368,-10142.27424,-0.19255,-0.78776,-0.64805,136910.6938
654.5698139,-0.190795618,-0.7887596,-0.648110661,-68836.59624,-23953.94211,-10142.92233,-0.19138,-0.78843,-0.64809,136911.7322
654.5864805,-0.189623041,-0.789421639,-0.648150893,-68836.78645,-23954.7312,-10143.57046,-0.19021,-0.78909,-0.64813,136912.7709
654.6031472,-0.188450463,-0.790083678,-0.648191126,-68836.97549,-23955.52096,-10144.21863,-0.18904,-0.78976,-0.64817,136913.81
654.6198139,-0.187277886,-0.790745717,-0.648231358,-68837.16335,-23956.31137,-10144.86684,-0.18786,-0.79041,-0.64821,136914.8493
654.6364805,-0.186105308,-0.791407757,-0.64827159,-68837.35005,-23957.10245,-10145.5151,-0.1867,-0.79108,-0.64826,136915.889
654.6531472,-0.18493273,-0.792069796,-0.648311822,-68837.53557,-23957.89419,-10146.16339,-0.18552,-0.79174,-0.64829,136916.9289
654.6698139,-0.183760153,-0.792731835,-0.648352054,-68837.71991,-23958.68658,-10146.81172,-0.18434,-0.79239,-0.64833,136917.9692
654.6864805,-0.182587575,-0.793393874,-0.648392286,-68837.90309,-23959.47965,-10147.46009,-0.18318,-0.79307,-0.64837,136919.0098
654.7031472,-0.181414997,-0.794055913,-0.648432518,-68838.08509,-23960.27337,-10148.10851,-0.182,-0.79372,-0.64842,136920.0508
654.7198139,-0.18024242,-0.794717952,-0.64847275,-68838.26591,-23961.06776,-10148.75696,-0.18082,-0.79439,-0.64845,136921.092
654.7364805,-0.179069842,-0.795379991,-0.648512983,-68838.44557,-23961.86281,-10149.40545,-0.17966,-0.79505,-0.64849,136922.1336
654.7531472,-0.177897265,-0.79604203,-0.648553215,-68838.62406,-23962.65852,-10150.05398,-0.17849,-0.79571,-0.64853,136923.1756
654.7698139,-0.176724687,-0.79670407,-0.648593447,-68838.80137,-23963.45489,-10150.70255,-0.17731,-0.79637,-0.64857,136924.2178
654.7864805,-0.175552109,-0.797366109,-0.648633679,-68838.9775,-23964.25193,-10151.35117,-0.17613,-0.79704,-0.64862,136925.2604
654.8031472,-0.174379532,-0.798028148,-0.648673911,-68839.15247,-23965.04963,-10151.99982,-0.17497,-0.7977,-0.64865,136926.3033
654.8198139,-0.173206954,-0.798690187,-0.648714143,-68839.32626,-23965.84798,-10152.64852,-0.17379,-0.79835,-0.6487,136927.3466
654.8364805,-0.172034377,-0.799352226,-0.648754375,-68839.49888,-23966.64701,-10153.29725,-0.17262,-0.79903,-0.64873,136928.3902
654.8531472,-0.170861799,-0.800014265,-0.648794607,-68839.67033,-23967.44669,-10153.94603,-0.17145,-0.79968,-0.64878,136929.4341
654.8698139,-0.169689221,-0.800676304,-0.648834839,-68839.84061,-23968.24703,-10154.59484,-0.17028,-0.80034,-0.64881,136930.4784
654.8864805,-0.168516644,-0.801338343,-0.648875072,-68840.00971,-23969.04804,-10155.2437,-0.1691,-0.80101,-0.64886,136931.523
654.9031472,-0.167344066,-0.802000383,-0.648915304,-68840.17764,-23969.84971,-10155.89259,-0.16793,-0.80167,-0.64889,136932.568
654.9198139,-0.166171489,-0.802662422,-0.648955536,-68840.3444,-23970.65204,-10156.54153,-0.16676,-0.80233,-0.64894,136933.6133
654.9364805,-0.164998911,-0.803324461,-0.648995768,-68840.50998,-23971.45504,-10157.1905,-0.16558,-0.803,-0.64897,136934.6589
654.9531472,-0.163826333,-0.8039865,-0.649036,-68840.6744,-23972.25869,-10157.83952,-0.16442,-0.80365,-0.64902,136935.7049
654.9698139,-0.162653756,-0.804648539,-0.649076232,-68840.83764,-23973.06301,-10158.48857,-0.16324,-0.80432,-0.64905,136936.7513
654.9864805,-0.161481178,-0.805310578,-0.649116464,-68840.9997,-23973.86799,-10159.13767,-0.16206,-0.80498,-0.6491,136937.798
655.0031472,-0.160308601,-0.805972617,-0.649156696,-68841.1606,-23974.67363,-10159.78681,-0.1609,-0.80564,-0.64914,136938.845
655.0198139,-0.159136023,-0.806634657,-0.649196928,-68841.32032,-23975.47993,-10160.43598,-0.15972,-0.8063,-0.64917,136939.8924
655.0364805,-0.157963445,-0.807296696,-0.649237161,-68841.47887,-23976.2869,-10161.0852,-0.15855,-0.80697,-0.64922,136940.9402
655.0531472,-0.156790868,-0.807958735,-0.649277393,-68841.63625,-23977.09453,-10161.73446,-0.15738,-0.80763,-0.64926,136941.9883
655.0698139,-0.15561829,-0.808620774,-0.649317625,-68841.79245,-23977.90281,-10162.38375,-0.1562,-0.80828,-0.64929,136943.0368
655.0864805,-0.154445712,-0.809282813,-0.649357857,-68841.94748,-23978.71177,-10163.03309,-0.15503,-0.80896,-0.64934,136944.0857
655.1031472,-0.153273135,-0.809944852,-0.649398089,-68842.10134,-23979.52138,-10163.68247,-0.15386,-0.80961,-0.64938,136945.1349
655.1198139,-0.152100557,-0.810606891,-0.649438321,-68842.25403,-23980.33166,-10164.33189,-0.15269,-0.81028,-0.64942,136946.1844
655.1364805,-0.15092798,-0.81126893,-0.649478553,-68842.40555,-23981.1426,-10164.98135,-0.15152,-0.81094,-0.64946,136947.2344
655.1531472,-0.149755402,-0.81193097,-0.649518785,-68842.55589,-23981.9542,-10165.63085,-0.15034,-0.8116,-0.6495,136948.2847
655.1698139,-0.148582824,-0.812593009,-0.649559017,-68842.70506,-23982.76646,-10166.28038,-0.14917,-0.81226,-0.64953,136949.3354
655.1864805,-0.147410247,-0.813255048,-0.64959925,-68842.85305,-23983.57938,-10166.92996,-0.14799,-0.81292,-0.64958,136950.3864
655.2031472,-0.146237669,-0.813917087,-0.649639482,-68842.99988,-23984.39297,-10167.57959,-0.14683,-0.81359,-0.64963,136951.4378
655.2198139,-0.145065092,-0.814579126,-0.649679714,-68843.14553,-23985.20721,-10168.22924,-0.14565,-0.81424,-0.64965,136952.4896
655.2364805,-0.143892514,-0.815241165,-0.649719946,-68843.29001,-23986.02213,-10168.87894,-0.14448,-0.81492,-0.6497,136953.5418
655.2531472,-0.142719936,-0.815903204,-0.649760178,-68843.43331,-23986.8377,-10169.52869,-0.1433,-0.81557,-0.64975,136954.5943
655.2698139,-0.141547359,-0.816565243,-0.64980041,-68843.57545,-23987.65393,-10170.17846,-0.14214,-0.81623,-0.64977,136955.6473
655.2864805,-0.140374781,-0.817227283,-0.649840642,-68843.71641,-23988.47083,-10170.82828,-0.14096,-0.8169,-0.64982,136956.7006
655.3031472,-0.139202204,-0.817889322,-0.649880874,-68843.8562,-23989.28839,-10171.47815,-0.13979,-0.81756,-0.64987,136957.7543
655.3198139,-0.138029626,-0.818551361,-0.649921107,-68843.99481,-23990.10661,-10172.12805,-0.13861,-0.81822,-0.6499,136958.8083
655.3364805,-0.136857048,-0.8192134,-0.649961339,-68844.13226,-23990.92549,-10172.77799,-0.13745,-0.81888,-0.64994,136959.8628
655.3531472,-0.135684471,-0.819875439,-0.650001571,-68844.26853,-23991.74504,-10173.42797,-0.13627,-0.81955,-0.64998,136960.9177
655.3698139,-0.134511893,-0.820537478,-0.650041803,-68844.40362,-23992.56524,-10174.07799,-0.13509,-0.8202,-0.65002,136961.9729
655.3864805,-0.133339315,-0.821199517,-0.650082035,-68844.53755,-23993.38611,-10174.72805,-0.13393,-0.82087,-0.65006,136963.0285
655.4031472,-0.132166738,-0.821861556,-0.650122267,-68844.6703,-23994.20764,-10175.37816,-0.13275,-0.82153,-0.65011,136964.0845
655.4198139,-0.13099416,-0.822523596,-0.650162499,-68844.80188,-23995.02983,-10176.0283,-0.13158,-0.82219,-0.65014,136965.1409
655.4364805,-0.129821583,-0.823185635,-0.650202731,-68844.93222,-23995.85266,-10176.67847,-0.13034,-0.82283,-0.65017,136966.1977
655.4531472,-0.128511411,-0.823799696,-0.650222613,-68845.06256,-23996.6755,-10177.32864,-0.13034,-0.82284,-0.65017,136967.2545
655.4698139,-0.12955098,-0.823091278,-0.65016271,-68845.19159,-23997.49894,-10177.97883,-0.12903,-0.82344,-0.65019,136968.3116
655.4864805,-0.13059055,-0.822382861,-0.650102806,-68845.32167,-23998.32168,-10178.62897,-0.13008,-0.82274,-0.65014,136969.3682
655.5031472,-0.13163012,-0.821674443,-0.650042902,-68845.45278,-23999.14371,-10179.27904,-0.13111,-0.82203,-0.65007,136970.4244
655.5198139,-0.132669689,-0.820966025,-0.649982998,-68845.58493,-23999.96502,-10179.92905,-0.13215,-0.82131,-0.65001,136971.4801
655.5364805,-0.133709259,-0.820257608,-0.649923095,-68845.71812,-24000.78564,-10180.57901,-0.13319,-0.82062,-0.64996,136972.5354
655.5531472,-0.134748828,-0.81954919,-0.649863191,-68845.85234,-24001.60554,-10181.2289,-0.13422,-0.8199,-0.64989,136973.5902
655.5698139,-0.135788398,-0.818840773,-0.649803287,-68845.98761,-24002.42473,-10181.87873,-0.13527,-0.81919,-0.64983,136974.6445
655.5864805,-0.136827968,-0.818132355,-0.649743383,-68846.12392,-24003.24322,-10182.52851,-0.13631,-0.81849,-0.64978,136975.6984
655.6031472,-0.137867537,-0.817423937,-0.649683479,-68846.26127,-24004.061,-10183.17822,-0.13735,-0.81778,-0.64971,136976.7519
655.6198139,-0.138907107,-0.81671552,-0.649623576,-68846.39966,-24004.87807,-10183.82787,-0.13839,-0.81707,-0.64965,136977.8049
655.6364805,-0.139946677,-0.816007102,-0.649563672,-68846.53908,-24005.69443,-10184.47747,-0.13942,-0.81636,-0.6496,136978.8574
655.6531472,-0.140986246,-0.815298684,-0.649503768,-68846.67955,-24006.51009,-10185.127,-0.14047,-0.81566,-0.64953,136979.9095
655.6698139,-0.142025816,-0.814590267,-0.649443864,-68846.82106,-24007.32503,-10185.77647,-0.14151,-0.81494,-0.64947,136980.9612
655.6864805,-0.143065386,-0.813881849,-0.64938396,-68846.9636,-24008.13927,-10186.42589,-0.14254,-0.81424,-0.64942,136982.0124
655.7031472,-0.144104955,-0.813173431,-0.649324057,-68847.10719,-24008.95279,-10187.07524,-0.14359,-0.81352,-0.64935,136983.0632
655.7198139,-0.145144525,-0.812465014,-0.649264153,-68847.25181,-24009.76561,-10187.72454,-0.14462,-0.81282,-0.6493,136984.1135
655.7364805,-0.146184095,-0.811756596,-0.649204249,-68847.39748,-24010.57772,-10188.37377,-0.14567,-0.81211,-0.64923,136985.1634
655.7531472,-0.147223664,-0.811048178,-0.649144345,-68847.54418,-24011.38913,-10189.02295,-0.1467,-0.81141,-0.64918,136986.2128
655.7698139,-0.148263234,-0.810339761,-0.649084442,-68847.69192,-24012.19982,-10189.67206,-0.14774,-0.81069,-0.64911,136987.2618
655.7864805,-0.149302804,-0.809631343,-0.649024538,-68847.84071,-24013.0098,-10190.32111,-0.14879,-0.80998,-0.64905,136988.3104
655.8031472,-0.150342373,-0.808922925,-0.648964634,-68847.99053,-24013.81908,-10190.97011,-0.14982,-0.80928,-0.649,136989.3585
655.8198139,-0.151381943,-0.808214508,-0.64890473,-68848.14139,-24014.62765,-10191.61904,-0.15086,-0.80857,-0.64893,136990.4062
655.8364805,-0.152421512,-0.80750609,-0.648844826,-68848.29329,-24015.43551,-10192.26792,-0.1519,-0.80786,-0.64888,136991.4534
655.8531472,-0.153461082,-0.806797673,-0.648784923,-68848.44623,-24016.24266,-10192.91673,-0.15294,-0.80715,-0.64881,136992.5003
655.8698139,-0.154500652,-0.806089255,-0.648725019,-68848.60021,-24017.0491,-10193.56549,-0.15398,-0.80644,-0.64876,136993.5467
655.8864805,-0.155540221,-0.805380837,-0.648665115,-68848.75524,-24017.85484,-10194.21418,-0.15503,-0.80574,-0.64869,136994.5926
655.9031472,-0.156579791,-0.80467242,-0.648605211,-68848.9113,-24018.65987,-10194.86282,-0.15606,-0.80503,-0.64864,136995.6382
655.9198139,-0.157619361,-0.803964002,-0.648545308,-68849.06839,-24019.46418,-10195.51139,-0.15709,-0.80431,-0.64857,136996.6833
655.9364805,-0.15865893,-0.803255584,-0.648485404,-68849.22653,-24020.2678,-10196.15991,-0.15814,-0.80362,-0.64852,136997.728
655.9531472,-0.1596985,-0.802547167,-0.6484255,-68849.38571,-24021.0707,-10196.80837,-0.15918,-0.8029,-0.64846,136998.7722
655.9698139,-0.16073807,-0.801838749,-0.648365596,-68849.54593,-24021.87289,-10197.45676,-0.16022,-0.80219,-0.64839,136999.8161
655.9864805,-0.161777639,-0.801130331,-0.648305692,-68849.70719,-24022.67437,-10198.1051,-0.16126,-0.80148,-0.64834,137000.8595
656.0031472,-0.162817209,-0.800421914,-0.648245789,-68849.86949,-24023.47515,-10198.75337,-0.1623,-0.80078,-0.64827,137001.9025
656.0198139,-0.163856779,-0.799713496,-0.648185885,-68850.03282,-24024.27522,-10199.40159,-0.16333,-0.80007,-0.64822,137002.9451
656.0364805,-0.164896348,-0.799005078,-0.648125981,-68850.1972,-24025.07458,-10200.04974,-0.16438,-0.79936,-0.64815,137003.9872
656.0531472,-0.165935918,-0.798296661,-0.648066077,-68850.36262,-24025.87323,-10200.69784,-0.16542,-0.79865,-0.6481,137005.029
656.0698139,-0.166975488,-0.797588243,-0.648006174,-68850.52907,-24026.67117,-10201.34587,-0.16645,-0.79794,-0.64803,137006.0703
656.0864805,-0.168015057,-0.796879826,-0.64794627,-68850.69657,-24027.46841,-10201.99385,-0.1675,-0.79724,-0.64798,137007.1112
656.1031472,-0.169054627,-0.796171408,-0.647886366,-68850.8651,-24028.26493,-10202.64177,-0.16853,-0.79652,-0.64792,137008.1517
656.1198139,-0.170094196,-0.79546299,-0.647826462,-68851.03468,-24029.06075,-10203.28962,-0.16958,-0.79582,-0.64785,137009.1918
656.1364805,-0.171133766,-0.794754573,-0.647766558,-68851.20529,-24029.85586,-10203.93742,-0.17061,-0.79511,-0.6478,137010.2315
656.1531472,-0.172173336,-0.794046155,-0.647706655,-68851.37694,-24030.65026,-10204.58516,-0.17165,-0.7944,-0.64774,137011.2708
656.1698139,-0.173212905,-0.793337737,-0.647646751,-68851.54964,-24031.44395,-10205.23283,-0.1727,-0.79369,-0.64767,137012.3096
656.1864805,-0.174252475,-0.79262932,-0.647586847,-68851.72337,-24032.23693,-10205.88045,-0.17373,-0.79298,-0.64762,137013.3481
656.2031472,-0.175292045,-0.791920902,-0.647526943,-68851.89814,-24033.02921,-10206.52801,-0.17477,-0.79228,-0.64756,137014.3862
656.2198139,-0.176331614,-0.791212484,-0.64746704,-68852.07395,-24033.82077,-10207.1755,-0.17581,-0.79156,-0.64749,137015.4238
656.2364805,-0.177371184,-0.790504067,-0.647407136,-68852.2508,-24034.61163,-10207.82294,-0.17685,-0.79086,-0.64744,137016.4611
656.2531472,-0.178410754,-0.789795649,-0.647347232,-68852.4287,-24035.40178,-10208.47032,-0.1779,-0.79015,-0.64738,137017.498
656.2698139,-0.179450323,-0.789087231,-0.647287328,-68852.60763,-24036.19122,-10209.11763,-0.17893,-0.78944,-0.64731,137018.5344
656.2864805,-0.180489893,-0.788378814,-0.647227424,-68852.7876,-24036.97996,-10209.76489,-0.17997,-0.78874,-0.64726,137019.5705
656.3031472,-0.181529463,-0.787670396,-0.647167521,-68852.96861,-24037.76798,-10210.41209,-0.18101,-0.78802,-0.6472,137020.6062
656.3198139,-0.182569032,-0.786961978,-0.647107617,-68853.15066,-24038.5553,-10211.05923,-0.18205,-0.78732,-0.64714,137021.6414
656.3364805,-0.183608602,-0.786253561,-0.647047713,-68853.33374,-24039.34191,-10211.70631,-0.18308,-0.78661,-0.64708,137022.6763
656.3531472,-0.184648172,-0.785545143,-0.646987809,-68853.51787,-24040.12781,-10212.35333,-0.18413,-0.7859,-0.64702,137023.7108
656.3698139,-0.185687741,-0.784836726,-0.646927905,-68853.70304,-24040.91299,-10213.00028,-0.18517,-0.78518,-0.64695,137024.7449
656.3864805,-0.186727311,-0.784128308,-0.646868002,-68853.88925,-24041.69748,-10213.64718,-0.18621,-0.78449,-0.6469,137025.7786
656.4031472,-0.18776688,-0.78341989,-0.646808098,-68854.0765,-24042.48125,-10214.29402,-0.18725,-0.78377,-0.64684,137026.8119
656.4198139,-0.18880645,-0.782711473,-0.646748194,-68854.26478,-24043.26432,-10214.94079,-0.18828,-0.78307,-0.64677,137027.8449
656.4364805,-0.18984602,-0.782003055,-0.64668829,-68854.45404,-24044.04665,-10215.5875,-0.18926,-0.78233,-0.64671,137028.8774
656.4531472,-0.190748139,-0.781246626,-0.646607981,-68854.6433,-24044.82899,-10216.23421,-0.18926,-0.78234,-0.64671,137029.9099
656.4698139,-0.189575701,-0.781908633,-0.646648159,-68854.83346,-24045.61056,-10216.88084,-0.19016,-0.78157,-0.64663,137030.942
656.4864805,-0.188403263,-0.78257064,-0.646688338,-68855.02245,-24046.3928,-10217.52751,-0.18899,-0.78224,-0.64667,137031.9744
656.5031472,-0.187230825,-0.783232647,-0.646728516,-68855.21027,-24047.17571,-10218.17422,-0.18782,-0.78291,-0.64671,137033.0071
656.5198139,-0.186058388,-0.783894654,-0.646768695,-68855.39691,-24047.95927,-10218.82096,-0.18664,-0.78356,-0.64674,137034.0401
656.5364805,-0.18488595,-0.784556661,-0.646808873,-68855.58238,-24048.74349,-10219.46775,-0.18547,-0.78422,-0.64679,137035.0734
656.5531472,-0.183713512,-0.785218668,-0.646849051,-68855.76668,-24049.52838,-10220.11458,-0.1843,-0.78489,-0.64683,137036.107
656.5698139,-0.182541074,-0.785880675,-0.64688923,-68855.94981,-24050.31393,-10220.76145,-0.18313,-0.78555,-0.64687,137037.141
656.5864805,-0.181368636,-0.786542681,-0.646929408,-68856.13177,-24051.10014,-10221.40836,-0.18196,-0.78621,-0.64691,137038.1752
656.6031472,-0.180196198,-0.787204688,-0.646969587,-68856.31255,-24051.88702,-10222.05531,-0.18078,-0.78688,-0.64695,137039.2098
656.6198139,-0.17902376,-0.787866695,-0.647009765,-68856.49216,-24052.67455,-10222.7023,-0.17961,-0.78753,-0.64699,137040.2448
656.6364805,-0.177851322,-0.788528702,-0.647049944,-68856.6706,-24053.46275,-10223.34933,-0.17844,-0.7882,-0.64703,137041.28
656.6531472,-0.176678884,-0.789190709,-0.647090122,-68856.84786,-24054.25161,-10223.9964,-0.17726,-0.78886,-0.64707,137042.3156
656.6698139,-0.175506446,-0.789852716,-0.6471303,-68857.02395,-24055.04113,-10224.64351,-0.17609,-0.78952,-0.64711,137043.3515
656.6864805,-0.174334008,-0.790514723,-0.647170479,-68857.19887,-24055.83131,-10225.29066,-0.17492,-0.79018,-0.64715,137044.3877
656.7031472,-0.17316157,-0.79117673,-0.647210657,-68857.37262,-24056.62216,-10225.93785,-0.17375,-0.79085,-0.64719,137045.4243
656.7198139,-0.171989132,-0.791838737,-0.647250836,-68857.5452,-24057.41367,-10226.58508,-0.17258,-0.79151,-0.64723,137046.4612
656.7364805,-0.170816694,-0.792500744,-0.647291014,-68857.7166,-24058.20584,-10227.23235,-0.1714,-0.79217,-0.64727,137047.4985
656.7531472,-0.169644256,-0.79316275,-0.647331192,-68857.88683,-24058.99867,-10227.87967,-0.17023,-0.79283,-0.64732,137048.536
656.7698139,-0.168471818,-0.793824757,-0.647371371,-68858.05589,-24059.79216,-10228.52701,-0.16906,-0.79349,-0.64734,137049.574
656.7864805,-0.16729938,-0.794486764,-0.647411549,-68858.22377,-24060.58632,-10229.17441,-0.16788,-0.79416,-0.6474,137050.6122
656.8031472,-0.166126942,-0.795148771,-0.647451728,-68858.39049,-24061.38114,-10229.82184,-0.16672,-0.79482,-0.64743,137051.6508
656.8198139,-0.164954504,-0.795810778,-0.647491906,-68858.55603,-24062.17662,-10230.46931,-0.16554,-0.79548,-0.64747,137052.6898
656.8364805,-0.163782066,-0.796472785,-0.647532084,-68858.7204,-24062.97276,-10231.11682,-0.16437,-0.79614,-0.64751,137053.7291
656.8531472,-0.162609628,-0.797134792,-0.647572263,-68858.88359,-24063.76956,-10231.76438,-0.16319,-0.7968,-0.64756,137054.7687
656.8698139,-0.16143719,-0.797796799,-0.647612441,-68859.04562,-24064.56703,-10232.41197,-0.16203,-0.79747,-0.64759,137055.8087
656.8864805,-0.160264752,-0.798458806,-0.64765262,-68859.20647,-24065.36516,-10233.0596,-0.16085,-0.79813,-0.64763,137056.849
656.9031472,-0.159092314,-0.799120813,-0.647692798,-68859.36615,-24066.16395,-10233.70727,-0.15968,-0.79879,-0.64767,137057.8897
656.9198139,-0.157919876,-0.79978282,-0.647732977,-68859.52465,-24066.9634,-10234.35498,-0.1585,-0.79945,-0.64771,137058.9308
656.9364805,-0.156747438,-0.800444826,-0.647773155,-68859.68199,-24067.76351,-10235.00274,-0.15734,-0.80011,-0.64776,137059.9722
656.9531472,-0.155575,-0.801106833,-0.647813333,-68859.83815,-24068.56429,-10235.65053,-0.15616,-0.80078,-0.64779,137061.0139
656.9698139,-0.154402562,-0.80176884,-0.647853512,-68859.99313,-24069.36572,-10236.29836,-0.15498,-0.80143,-0.64783,137062.056
656.9864805,-0.153230124,-0.802430847,-0.64789369,-68860.14695,-24070.16783,-10236.94624,-0.15382,-0.80211,-0.64788,137063.0985
657.0031472,-0.152057686,-0.803092854,-0.647933869,-68860.2996,-24070.97059,-10237.59415,-0.15265,-0.80276,-0.64791,137064.1414
657.0198139,-0.150885248,-0.803754861,-0.647974047,-68860.45107,-24071.77401,-10238.24211,-0.15147,-0.80342,-0.64796,137065.1846
657.0364805,-0.14971281,-0.804416868,-0.648014225,-68860.60137,-24072.5781,-10238.8901,-0.1503,-0.80409,-0.64799,137066.2282
657.0531472,-0.148540372,-0.805078875,-0.648054404,-68860.75049,-24073.38285,-10239.53814,-0.14912,-0.80475,-0.64804,137067.2721
657.0698139,-0.147367934,-0.805740882,-0.648094582,-68860.89845,-24074.18825,-10240.18621,-0.14796,-0.8054,-0.64807,137068.3164
657.0864805,-0.146195496,-0.806402889,-0.648134761,-68861.04523,-24074.99433,-10240.83432,-0.14678,-0.80608,-0.64811,137069.3611
657.1031472,-0.145023058,-0.807064895,-0.648174939,-68861.19084,-24075.80106,-10241.48248,-0.14561,-0.80673,-0.64816,137070.4061
657.1198139,-0.14385062,-0.807726902,-0.648215117,-68861.33527,-24076.60845,-10242.13067,-0.14443,-0.80739,-0.64819,137071.4515
657.1364805,-0.142678182,-0.808388909,-0.648255296,-68861.47854,-24077.41651,-10242.77891,-0.14327,-0.80806,-0.64824,137072.4973
657.1531472,-0.141505744,-0.809050916,-0.648295474,-68861.62063,-24078.22524,-10243.42719,-0.14209,-0.80873,-0.64828,137073.5435
657.1698139,-0.140333306,-0.809712923,-0.648335653,-68861.76155,-24079.03461,-10244.0755,-0.14092,-0.80937,-0.64831,137074.5901
657.1864805,-0.139160868,-0.81037493,-0.648375831,-68861.9013,-24079.84466,-10244.72386,-0.13975,-0.81005,-0.64836,137075.637
657.2031472,-0.13798843,-0.811036937,-0.648416009,-68862.03987,-24080.65537,-10245.37225,-0.13857,-0.81071,-0.64839,137076.6843
657.2198139,-0.136815992,-0.811698944,-0.648456188,-68862.17727,-24081.46673,-10246.02069,-0.1374,-0.81136,-0.64844,137077.732
657.2364805,-0.135643554,-0.812360951,-0.648496366,-68862.3135,-24082.27876,-10246.66916,-0.13623,-0.81203,-0.64847,137078.7801
657.2531472,-0.134471116,-0.813022958,-0.648536545,-68862.44856,-24083.09146,-10247.31768,-0.13506,-0.8127,-0.64852,137079.8286
657.2698139,-0.133298678,-0.813684965,-0.648576723,-68862.58245,-24083.90481,-10247.96624,-0.13389,-0.81335,-0.64856,137080.8774
657.2864805,-0.13212624,-0.814346971,-0.648616902,-68862.71516,-24084.71883,-10248.61483,-0.13271,-0.81402,-0.64859,137081.9267
657.3031472,-0.130953802,-0.815008978,-0.64865708,-68862.8467,-24085.53351,-10249.26347,-0.13154,-0.81468,-0.64864,137082.9763
657.3198139,-0.129781364,-0.815670985,-0.648697258,-68862.97707,-24086.34884,-10249.91215,-0.13037,-0.81533,-0.64868,137084.0263
657.3364805,-0.128608926,-0.816332992,-0.648737437,-68863.10626,-24087.16485,-10250.56087,-0.12919,-0.81601,-0.64872,137085.0767
657.3531472,-0.127436488,-0.816994999,-0.648777615,-68863.23428,-24087.98151,-10251.20962,-0.12802,-0.81666,-0.64875,137086.1275
657.3698139,-0.12626405,-0.817657006,-0.648817794,-68863.36113,-24088.79883,-10251.85842,-0.12685,-0.81732,-0.6488,137087.1788
657.3864805,-0.125091612,-0.818319013,-0.648857972,-68863.48681,-24089.61682,-10252.50726,-0.12568,-0.81799,-0.64884,137088.2304
657.4031472,-0.123919175,-0.81898102,-0.64889815,-68863.61132,-24090.43548,-10253.15614,-0.12451,-0.81866,-0.64888,137089.2824
657.4198139,-0.122746737,-0.819643027,-0.648938329,-68863.73465,-24091.25478,-10253.80505,-0.12333,-0.8193,-0.64891,137090.3348
657.4364805,-0.121574299,-0.820305034,-0.648978507,-68863.85674,-24092.07474,-10254.454,-0.12209,-0.81996,-0.64895,137091.3876
657.4531472,-0.120264561,-0.820918985,-0.64899823,-68863.97884,-24092.89469,-10255.10295,-0.1221,-0.81995,-0.64895,137092.4404
657.4698139,-0.121304275,-0.820210524,-0.648938278,-68864.09962,-24093.71525,-10255.75192,-0.12078,-0.82056,-0.64897,137093.4935
657.4864805,-0.12234399,-0.819502064,-0.648878326,-68864.22145,-24094.53511,-10256.40083,-0.12183,-0.81986,-0.64891,137094.5462
657.5031472,-0.123383705,-0.818793603,-0.648818374,-68864.34431,-24095.35426,-10257.04968,-0.12286,-0.81915,-0.64885,137095.5984
657.5198139,-0.124423419,-0.818085142,-0.648758422,-68864.46821,-24096.17269,-10257.69846,-0.1239,-0.81843,-0.64878,137096.6501
657.5364805,-0.125463134,-0.817376682,-0.64869847,-68864.59316,-24096.99043,-10258.34719,-0.12495,-0.81774,-0.64873,137097.7013
657.5531472,-0.126502848,-0.816668221,-0.648638517,-68864.71914,-24097.80745,-10258.99586,-0.12598,-0.81702,-0.64867,137098.7521
657.5698139,-0.127542563,-0.815959761,-0.648578565,-68864.84616,-24098.62376,-10259.64447,-0.12702,-0.81631,-0.64861,137099.8025
657.5864805,-0.128582278,-0.8152513,-0.648518613,-68864.97422,-24099.43937,-10260.29302,-0.12806,-0.81561,-0.64855,137100.8523
657.6031472,-0.129621992,-0.814542839,-0.648458661,-68865.10333,-24100.25427,-10260.94151,-0.12911,-0.8149,-0.64849,137101.9017
657.6198139,-0.130661707,-0.813834379,-0.648398709,-68865.23347,-24101.06845,-10261.58994,-0.13014,-0.81418,-0.64843,137102.9507
