PRECISE MISSION TIME (min),Ppx,Ppy,Ppz
2881.276718,-196360.4044,-43531.66647,-8543.739604
2882.276718,-196441.0621,-43566.21744,-8561.237532
2883.276718,-196521.6854,-43600.76065,-8578.733902
2884.276718,-196602.2744,-43635.29608,-8596.228713
2885.276718,-196682.829,-43669.82375,-8613.721963
2886.276718,-196763.3494,-43704.34366,-8631.213652
2887.276718,-196843.8355,-43738.85581,-8648.703778
2888.276718,-196924.2873,-43773.36021,-8666.192339
2889.276718,-197004.705,-43807.85686,-8683.679336
2890.276718,-197085.0884,-43842.34577,-8701.164766
2891.276718,-197165.4378,-43876.82693,-8718.648629
2892.276718,-197245.753,-43911.30035,-8736.130923
2893.276718,-197326.0341,-43945.76604,-8753.611647
2894.276718,-197406.2812,-43980.224,-8771.0908
2895.276718,-197486.4943,-44014.67423,-8788.568381
2896.276718,-197566.6734,-44049.11673,-8806.044389
2897.276718,-197646.8185,-44083.55152,-8823.518823
2898.276718,-197726.9297,-44117.97859,-8840.991681
2899.276718,-197807.007,-44152.39795,-8858.462963
2900.276718,-197887.0504,-44186.8096,-8875.932667
2901.276718,-197967.0599,-44221.21354,-8893.400792
2902.276718,-198047.0357,-44255.60978,-8910.867338
2903.276718,-198126.9777,-44289.99832,-8928.332302
2904.276718,-198206.8859,-44324.37917,-8945.795684
2905.276718,-198286.7604,-44358.75233,-8963.257483
2906.276718,-198366.6012,-44393.1178,-8980.717698
2907.276718,-198446.4083,-44427.47559,-8998.176327
2908.276718,-198526.1818,-44461.82569,-9015.63337
2909.276718,-198605.9217,-44496.16812,-9033.088826
2910.276718,-198685.628,-44530.50288,-9050.542692
2911.276718,-198765.3008,-44564.82997,-9067.99497
2912.276718,-198844.94,-44599.1494,-9085.445656
2913.276718,-198924.5458,-44633.46116,-9102.89475
2914.276718,-199004.1181,-44667.76526,-9120.342252
2915.276718,-199083.657,-44702.06171,-9137.78816
2916.276718,-199163.1624,-44736.35051,-9155.232472
2917.276718,-199242.6345,-44770.63166,-9172.675189
2918.276718,-199322.0733,-44804.90517,-9190.116309
2919.276718,-199401.4787,-44839.17103,-9207.55583
2920.276718,-199480.8508,-44873.42926,-9224.993752
2921.276718,-199560.1897,-44907.67986,-9242.430074
2922.276718,-199639.4954,-44941.92283,-9259.864795
2923.276718,-199718.7678,-44976.15817,-9277.297914
2924.276718,-199798.0071,-45010.38589,-9294.729429
2925.276718,-199877.2132,-45044.60599,-9312.15934
2926.276718,-199956.3863,-45078.81848,-9329.587645
2927.650291,-200065.0822,-45125.7994,-9353.524064
2928.650291,-200144.1767,-45159.99382,-9370.948555
2929.650291,-200223.2382,-45194.18064,-9388.371438
2930.650291,-200302.2668,-45228.35986,-9405.79271
2931.650291,-200381.2623,-45262.53149,-9423.212372
2932.650291,-200460.2249,-45296.69552,-9440.630422
2933.650291,-200539.1547,-45330.85197,-9458.04686
2934.650291,-200618.0515,-45365.00083,-9475.461683
2935.650291,-200696.9155,-45399.14211,-9492.874892
2936.650291,-200775.7467,-45433.2758,-9510.286485
2937.650291,-200854.545,-45467.40193,-9527.696462
2938.650291,-200933.3107,-45501.52048,-9545.10482
2939.650291,-201012.0435,-45535.63147,-9562.511561
2940.650291,-201090.7437,-45569.73489,-9579.916681
2941.650291,-201169.4112,-45603.83075,-9597.320181
2942.650291,-201248.046,-45637.91905,-9614.72206
2943.650291,-201326.6482,-45671.9998,-9632.122316
2944.650291,-201405.2178,-45706.073,-9649.520948
2945.650291,-201483.7548,-45740.13865,-9666.917957
2946.650291,-201562.2593,-45774.19676,-9684.313339
2947.650291,-201640.7312,-45808.24733,-9701.707096
2948.650291,-201719.1707,-45842.29036,-9719.099225
2949.650291,-201797.5777,-45876.32586,-9736.489726
2950.650291,-201875.9523,-45910.35383,-9753.878598
2951.650291,-201954.2945,-45944.37427,-9771.26584
2952.650291,-202032.6043,-45978.38719,-9788.651451
2953.650291,-202110.8817,-46012.3926,-9806.035431
2954.650291,-202189.1268,-46046.39048,-9823.417777
2955.650291,-202267.3397,-46080.38086,-9840.79849
2956.650291,-202345.5202,-46114.36373,-9858.177567
2957.650291,-202423.6685,-46148.33909,-9875.55501
2958.650291,-202501.7846,-46182.30695,-9892.930816
2959.650291,-202579.8685,-46216.26731,-9910.304984
2960.650291,-202657.9202,-46250.22017,-9927.677515
2961.650291,-202735.9398,-46284.16555,-9945.048406
2962.650291,-202813.9273,-46318.10344,-9962.417657
2963.650291,-202891.8827,-46352.03384,-9979.785267
2964.650291,-202969.8061,-46385.95676,-9997.151235
2965.650291,-203047.6974,-46419.87221,-10014.51556
2966.650291,-203125.5568,-46453.78018,-10031.87824
2967.650291,-203203.3841,-46487.68068,-10049.23928
2968.650291,-203281.1795,-46521.57371,-10066.59867
2969.650291,-203358.943,-46555.45927,-10083.95642
2970.650291,-203436.6746,-46589.33738,-10101.31251
2971.650291,-203514.3743,-46623.20803,-10118.66696
2972.650291,-203592.0422,-46657.07123,-10136.01977
2973.650291,-203669.6783,-46690.92697,-10153.37092
2974.650291,-203747.2825,-46724.77527,-10170.72042
2975.650291,-203824.855,-46758.61613,-10188.06827
2976.650291,-203902.3958,-46792.44954,-10205.41447
2977.650291,-203979.9049,-46826.27552,-10222.75901
2978.650291,-204057.3823,-46860.09407,-10240.1019
2979.650291,-204134.828,-46893.90518,-10257.44314
2980.650291,-204212.2421,-46927.70887,-10274.78272
2981.650291,-204289.6246,-46961.50513,-10292.12064
2982.650291,-204366.9755,-46995.29398,-10309.4569
2983.650291,-204444.2949,-47029.0754,-10326.79151
2984.650291,-204521.5827,-47062.84942,-10344.12446
2985.650291,-204598.839,-47096.61602,-10361.45575
2986.650291,-204676.0639,-47130.37522,-10378.78538
2987.650291,-204753.2573,-47164.12702,-10396.11334
2988.650291,-204830.4193,-47197.87141,-10413.43965
2989.650291,-204907.5498,-47231.60841,-10430.76429
2990.650291,-204984.6491,-47265.33802,-10448.08726
2991.650291,-205061.7169,-47299.06023,-10465.40857
2992.650291,-205138.7535,-47332.77506,-10482.72822
2993.650291,-205215.7587,-47366.48251,-10500.0462
2994.650291,-205292.7327,-47400.18257,-10517.36251
2995.650291,-205369.6754,-47433.87526,-10534.67716
2996.650291,-205446.587,-47467.56058,-10551.99013
2997.650291,-205523.4673,-47501.23852,-10569.30144
2998.650291,-205600.3164,-47534.9091,-10586.61108
2999.650291,-205677.1345,-47568.57232,-10603.91904
3000.650291,-205753.9214,-47602.22817,-10621.22533
3001.650291,-205830.6772,-47635.87667,-10638.52995
3002.650291,-205907.4019,-47669.51782,-10655.8329
3003.650291,-205984.0956,-47703.15162,-10673.13417
3004.650291,-206060.7583,-47736.77806,-10690.43377
3005.650291,-206137.39,-47770.39717,-10707.73169
3006.650291,-206213.9907,-47804.00893,-10725.02793
3007.650291,-206290.5605,-47837.61336,-10742.3225
3008.650291,-206367.0994,-47871.21046,-10759.61539
3009.650291,-206443.6074,-47904.80022,-10776.9066
3010.650291,-206520.0845,-47938.38266,-10794.19613
3011.650291,-206596.5308,-47971.95777,-10811.48398
3012.650291,-206672.9463,-48005.52556,-10828.77015
3013.650291,-206749.3309,-48039.08604,-10846.05464
3014.650291,-206825.6848,-48072.6392,-10863.33744
3015.650291,-206902.008,-48106.18505,-10880.61856
3016.650291,-206978.3005,-48139.72359,-10897.898
3017.650291,-207054.5622,-48173.25483,-10915.17575
3018.650291,-207130.7933,-48206.77876,-10932.45181
3019.650291,-207206.9938,-48240.2954,-10949.72619
3020.650291,-207283.1636,-48273.80475,-10966.99889
3021.650291,-207359.3028,-48307.3068,-10984.26989
3022.650291,-207435.4115,-48340.80156,-11001.53921
3023.650291,-207511.4896,-48374.28904,-11018.80683
3024.650291,-207587.5372,-48407.76924,-11036.07277
3025.650291,-207663.5544,-48441.24216,-11053.33702
3026.650291,-207739.541,-48474.7078,-11070.59957
3027.650291,-207815.4972,-48508.16618,-11087.86043
3028.650291,-207891.423,-48541.61728,-11105.1196
3029.650291,-207967.3184,-48575.06111,-11122.37708
3030.650291,-208043.1834,-48608.49769,-11139.63286
3031.650291,-208119.018,-48641.927,-11156.88695
3032.650291,-208194.8223,-48675.34906,-11174.13934
3033.650291,-208270.5964,-48708.76387,-11191.39003
3034.650291,-208346.3401,-48742.17143,-11208.63903
3035.650291,-208422.0536,-48775.57174,-11225.88633
3036.650291,-208497.7369,-48808.9648,-11243.13193
3037.650291,-208573.3899,-48842.35063,-11260.37583
3038.650291,-208649.0128,-48875.72922,-11277.61803
3039.650291,-208724.6055,-48909.10057,-11294.85854
3040.650291,-208800.1681,-48942.4647,-11312.09734
3041.650291,-208875.7006,-48975.82159,-11329.33443
3042.650291,-208951.203,-49009.17127,-11346.56983
3043.650291,-209026.6753,-49042.51372,-11363.80352
3044.650291,-209102.1176,-49075.84895,-11381.03551
3045.650291,-209177.5299,-49109.17697,-11398.26579
3046.650291,-209252.9122,-49142.49778,-11415.49437
3047.650291,-209328.2645,-49175.81138,-11432.72124
3048.650291,-209403.5869,-49209.11777,-11449.94641
3049.650291,-209478.8794,-49242.41696,-11467.16987
3050.650291,-209554.1419,-49275.70895,-11484.39162
3051.650291,-209629.3746,-49308.99375,-11501.61166
3052.650291,-209704.5774,-49342.27135,-11518.82999
3053.650291,-209779.7504,-49375.54177,-11536.04662
3054.650291,-209854.8936,-49408.80499,-11553.26153
3055.650291,-209930.0071,-49442.06103,-11570.47473
3056.650291,-210005.0907,-49475.3099,-11587.68622
3057.650291,-210080.1447,-49508.55158,-11604.896
3058.650291,-210155.1689,-49541.78609,-11622.10406
3059.650291,-210230.1634,-49575.01343,-11639.31041
3060.650291,-210305.1283,-49608.23361,-11656.51505
3061.650291,-210380.0636,-49641.44661,-11673.71797
3062.650291,-210454.9692,-49674.65246,-11690.91917
3063.650291,-210529.8452,-49707.85115,-11708.11866
3064.650291,-210604.6917,-49741.04268,-11725.31643
3065.650291,-210679.5086,-49774.22706,-11742.51248
3066.650291,-210754.2959,-49807.40429,-11759.70682
3067.650291,-210829.0538,-49840.57437,-11776.89944
3068.650291,-210903.7822,-49873.73731,-11794.09034
3069.650291,-210978.4811,-49906.89311,-11811.27951
3070.650291,-211053.1507,-49940.04177,-11828.46697
3071.650291,-211127.7907,-49973.1833,-11845.65271
3072.650291,-211202.4015,-50006.3177,-11862.83672
3073.650291,-211276.9828,-50039.44497,-11880.01901
3074.650291,-211351.5348,-50072.56511,-11897.19958
3075.650291,-211426.0575,-50105.67814,-11914.37842
3076.650291,-211500.5508,-50138.78404,-11931.55554
3077.650291,-211575.0149,-50171.88283,-11948.73094
3078.650291,-211649.4498,-50204.97451,-11965.90461
3079.650291,-211723.8554,-50238.05907,-11983.07655
3080.650291,-211798.2318,-50271.13654,-12000.24677
3081.650291,-211872.5791,-50304.20689,-12017.41526
3082.650291,-211946.8971,-50337.27015,-12034.58202
3083.650291,-212021.186,-50370.32631,-12051.74706
3084.650291,-212095.4459,-50403.37537,-12068.91036
3085.650291,-212169.6766,-50436.41735,-12086.07194
3086.650291,-212243.8782,-50469.45223,-12103.23178
3087.650291,-212318.0508,-50502.48003,-12120.38989
3088.650291,-212392.1943,-50535.50075,-12137.54628
3089.650291,-212466.3089,-50568.51439,-12154.70093
3090.650291,-212540.3945,-50601.52095,-12171.85385
3091.650291,-212614.4511,-50634.52044,-12189.00503
3092.650291,-212688.4787,-50667.51286,-12206.15448
3093.650291,-212762.4775,-50700.49821,-12223.3022
3094.650291,-212836.4473,-50733.4765,-12240.44818
3095.650291,-212910.3883,-50766.44772,-12257.59243
3096.650291,-212984.3004,-50799.41189,-12274.73494
3097.650291,-213058.1837,-50832.369,-12291.87572
3098.650291,-213132.0382,-50865.31906,-12309.01476
3099.650291,-213205.8639,-50898.26208,-12326.15206
3100.650291,-213279.6608,-50931.19804,-12343.28762
3101.650291,-213353.429,-50964.12696,-12360.42144
3102.650291,-213427.1685,-50997.04884,-12377.55353
3103.650291,-213500.8793,-51029.96369,-12394.68387
3104.650291,-213574.5613,-51062.8715,-12411.81248
3105.650291,-213648.2148,-51095.77228,-12428.93934
3106.650291,-213721.8396,-51128.66602,-12446.06447
3107.650291,-213795.4358,-51161.55275,-12463.18785
3108.650291,-213869.0034,-51194.43245,-12480.30949
3109.650291,-213942.5424,-51227.30513,-12497.42938
3110.650291,-214016.0529,-51260.1708,-12514.54753
3111.650291,-214089.5348,-51293.02945,-12531.66394
3112.650291,-214162.9883,-51325.88109,-12548.7786
3113.650291,-214236.4132,-51358.72572,-12565.89152
3114.650291,-214309.8097,-51391.56335,-12583.0027
3115.650291,-214383.1778,-51424.39398,-12600.11212
3116.650291,-214456.5174,-51457.21761,-12617.2198
3117.650291,-214529.8287,-51490.03424,-12634.32574
3118.650291,-214603.1116,-51522.84387,-12651.42992
3119.650291,-214676.3661,-51555.64652,-12668.53236
3120.650291,-214749.5922,-51588.44218,-12685.63305
3121.650291,-214822.7901,-51621.23086,-12702.73199
3122.650291,-214895.9597,-51654.01255,-12719.82917
3123.650291,-214969.101,-51686.78727,-12736.92461
3124.650291,-215042.214,-51719.55501,-12754.0183
3125.650291,-215115.2989,-51752.31578,-12771.11024
3126.650291,-215188.3555,-51785.06958,-12788.20042
3127.650291,-215261.3839,-51817.81641,-12805.28886
3128.650291,-215334.3842,-51850.55627,-12822.37554
3129.650291,-215407.3563,-51883.28918,-12839.46047
3130.650291,-215480.3003,-51916.01513,-12856.54364
3131.650291,-215553.2162,-51948.73412,-12873.62506
3132.650291,-215626.104,-51981.44616,-12890.70472
3133.650291,-215698.9637,-52014.15125,-12907.78263
3134.650291,-215771.7954,-52046.84939,-12924.85879
3135.650291,-215844.5991,-52079.54059,-12941.93318
3136.650291,-215917.3748,-52112.22485,-12959.00582
3137.650291,-215990.1225,-52144.90217,-12976.07671
3138.650291,-216062.8423,-52177.57256,-12993.14583
3139.650291,-216135.5341,-52210.23601,-13010.2132
3140.650291,-216208.198,-52242.89254,-13027.27881
3141.650291,-216280.834,-52275.54213,-13044.34266
3142.650291,-216353.4421,-52308.18481,-13061.40475
3143.650291,-216426.0224,-52340.82056,-13078.46508
3144.650291,-216498.5748,-52373.44939,-13095.52365
3145.650291,-216571.0995,-52406.07131,-13112.58046
3146.650291,-216643.5963,-52438.68632,-13129.63551
3147.650291,-216716.0654,-52471.29442,-13146.68879
3148.650291,-216788.5067,-52503.89561,-13163.74032
3149.650291,-216860.9203,-52536.4899,-13180.79008
3150.650291,-216933.3061,-52569.07728,-13197.83808
3151.650291,-217005.6643,-52601.65777,-13214.88431
3152.650291,-217077.9948,-52634.23136,-13231.92878
3153.650291,-217150.2977,-52666.79806,-13248.97149
3154.650291,-217222.5729,-52699.35787,-13266.01243
3155.650291,-217294.8205,-52731.91079,-13283.0516
3156.650291,-217367.0405,-52764.45683,-13300.08901
