MISSION ELAPSED TIME (min),Rx(km)[J2000-EARTH],Ry(km)[J2000-EARTH],Rz(km)[J2000-EARTH]
594.0329805,-67764.23386,-20877.29319,-7723.16415
594.0663982,-67765.08586,-20879.077,-7724.533935
594.0998159,-67765.93755,-20880.86073,-7725.903686
594.1332336,-67766.78895,-20882.64436,-7727.273402
594.1666513,-67767.64005,-20884.42789,-7728.643085
594.200069,-67768.49085,-20886.21134,-7730.012733
594.2334867,-67769.34135,-20887.99469,-7731.382347
594.2669043,-67770.19155,-20889.77795,-7732.751926
594.300322,-67771.04145,-20891.56112,-7734.121472
594.3337397,-67771.89105,-20893.3442,-7735.490983
594.3671574,-67772.74035,-20895.12718,-7736.86046
594.4005751,-67773.58936,-20896.91007,-7738.229903
594.4339928,-67774.43806,-20898.69287,-7739.599311
594.4674105,-67775.28647,-20900.47558,-7740.968686
594.5008282,-67776.13457,-20902.25819,-7742.338026
594.5342459,-67776.98238,-20904.04072,-7743.707331
594.5676636,-67777.82989,-20905.82315,-7745.076603
594.6010813,-67778.6771,-20907.60548,-7746.44584
594.634499,-67779.52401,-20909.38773,-7747.815043
594.6679167,-67780.37062,-20911.16988,-7749.184212
594.7013344,-67781.21694,-20912.95194,-7750.553346
594.7347521,-67782.06295,-20914.73391,-7751.922447
594.7681698,-67782.90867,-20916.51578,-7753.291513
594.8015875,-67783.75408,-20918.29757,-7754.660544
594.8350052,-67784.5992,-20920.07926,-7756.029542
594.8684229,-67785.44402,-20921.86086,-7757.398505
594.9018406,-67786.28854,-20923.64236,-7758.767434
594.9352583,-67787.13276,-20925.42378,-7760.136328
594.968676,-67787.97668,-20927.2051,-7761.505188
595.0020937,-67788.8203,-20928.98633,-7762.874014
595.0355114,-67789.66363,-20930.76747,-7764.242806
595.0689291,-67790.50666,-20932.54851,-7765.611563
595.1023468,-67791.34938,-20934.32946,-7766.980286
595.1357645,-67792.19181,-20936.11032,-7768.348975
595.1691822,-67793.03394,-20937.89109,-7769.717629
595.2025999,-67793.87577,-20939.67176,-7771.086249
595.2360176,-67794.7173,-20941.45235,-7772.454834
595.2694353,-67795.55854,-20943.23284,-7773.823386
595.302853,-67796.39947,-20945.01324,-7775.191903
595.3362706,-67797.24011,-20946.79354,-7776.560385
595.3696883,-67798.08045,-20948.57375,-7777.928833
595.403106,-67798.92049,-20950.35388,-7779.297247
595.4365237,-67799.76023,-20952.1339,-7780.665627
595.4699414,-67800.59967,-20953.91384,-7782.033972
595.5033591,-67801.43881,-20955.69368,-7783.402283
595.5367768,-67802.27766,-20957.47343,-7784.770559
595.5701945,-67803.1162,-20959.25309,-7786.138801
595.6036122,-67803.95445,-20961.03266,-7787.507009
595.6370299,-67804.7924,-20962.81213,-7788.875182
595.6704476,-67805.63005,-20964.59151,-7790.243321
595.7038653,-67806.4674,-20966.3708,-7791.611426
595.737283,-67807.30446,-20968.15,-7792.979496
595.7707007,-67808.14121,-20969.9291,-7794.347531
595.8041184,-67808.97767,-20971.70812,-7795.715533
595.8375361,-67809.81383,-20973.48704,-7797.083499
595.8709538,-67810.64969,-20975.26586,-7798.451432
595.9043715,-67811.48525,-20977.0446,-7799.81933
595.9377892,-67812.32051,-20978.82324,-7801.187194
595.9712069,-67813.15548,-20980.60179,-7802.555023
596.0046246,-67813.99014,-20982.38025,-7803.922818
596.0380423,-67814.82451,-20984.15861,-7805.290578
596.07146,-67815.65858,-20985.93688,-7806.658304
596.1048777,-67816.49235,-20987.71506,-7808.025995
596.1382954,-67817.32583,-20989.49315,-7809.393652
596.1717131,-67818.159,-20991.27115,-7810.761275
596.2051308,-67818.99188,-20993.04905,-7812.128863
596.2385485,-67819.82446,-20994.82686,-7813.496417
596.2719662,-67820.65674,-20996.60458,-7814.863936
596.3053839,-67821.48872,-20998.3822,-7816.231421
596.3388016,-67822.3204,-21000.15974,-7817.598871
596.3722193,-67823.15179,-21001.93718,-7818.966287
596.405637,-67823.98288,-21003.71452,-7820.333668
596.4390546,-67824.81367,-21005.49178,-7821.701015
596.4724723,-67825.64416,-21007.26894,-7823.068327
596.50589,-67826.47435,-21009.04601,-7824.435605
596.5393077,-67827.30425,-21010.82299,-7825.802848
596.5727254,-67828.13384,-21012.59988,-7827.170057
596.6061431,-67828.96314,-21014.37667,-7828.537232
596.6395608,-67829.79214,-21016.15337,-7829.904372
596.6729785,-67830.62085,-21017.92998,-7831.271477
596.7063962,-67831.44925,-21019.70649,-7832.638548
596.7398139,-67832.27736,-21021.48292,-7834.005584
596.7732316,-67833.10517,-21023.25925,-7835.372586
596.8066493,-67833.93268,-21025.03549,-7836.739553
596.840067,-67834.75989,-21026.81163,-7838.106486
596.8734847,-67835.58681,-21028.58769,-7839.473384
596.9069024,-67836.41342,-21030.36365,-7840.840248
596.9403201,-67837.23974,-21032.13952,-7842.207077
596.9737378,-67838.06576,-21033.91529,-7843.573872
597.0071555,-67838.89149,-21035.69098,-7844.940632
597.0405732,-67839.71691,-21037.46657,-7846.307358
597.0739909,-67840.54204,-21039.24206,-7847.674049
597.1074086,-67841.36687,-21041.01747,-7849.040705
597.1408263,-67842.1914,-21042.79278,-7850.407327
597.174244,-67843.01563,-21044.568,-7851.773914
597.2076617,-67843.83957,-21046.34313,-7853.140467
597.2410794,-67844.66321,-21048.11817,-7854.506985
597.2744971,-67845.48655,-21049.89311,-7855.873469
597.3079148,-67846.30959,-21051.66796,-7857.239918
597.3413325,-67847.13234,-21053.44272,-7858.606333
597.3747502,-67847.95478,-21055.21739,-7859.972713
597.4081679,-67848.77693,-21056.99196,-7861.339058
597.4415856,-67849.59878,-21058.76644,-7862.705369
597.4750033,-67850.42034,-21060.54083,-7864.071645
597.5084209,-67851.2416,-21062.31513,-7865.437886
597.5418386,-67852.06255,-21064.08933,-7866.804093
597.5752563,-67852.88322,-21065.86344,-7868.170266
597.608674,-67853.70358,-21067.63746,-7869.536403
597.6420917,-67854.52364,-21069.41138,-7870.902506
597.6755094,-67855.34341,-21071.18522,-7872.268575
597.7089271,-67856.16288,-21072.95896,-7873.634609
597.7423448,-67856.98206,-21074.73261,-7875.000608
597.7757625,-67857.80093,-21076.50616,-7876.366573
597.8091802,-67858.61951,-21078.27963,-7877.732503
597.8425979,-67859.43779,-21080.053,-7879.098398
597.8760156,-67860.25577,-21081.82627,-7880.464259
597.9094333,-67861.07346,-21083.59946,-7881.830085
597.942851,-67861.89085,-21085.37255,-7883.195877
597.9762687,-67862.70794,-21087.14555,-7884.561633
598.0096864,-67863.52473,-21088.91846,-7885.927356
598.0431041,-67864.34122,-21090.69128,-7887.293043
598.0765218,-67865.15742,-21092.464,-7888.658696
598.1099395,-67865.97332,-21094.23663,-7890.024314
598.1433572,-67866.78892,-21096.00917,-7891.389898
598.1767749,-67867.60423,-21097.78161,-7892.755447
598.2101926,-67868.41924,-21099.55396,-7894.120961
598.2436103,-67869.23395,-21101.32622,-7895.48644
598.277028,-67870.04836,-21103.09839,-7896.851885
598.3104457,-67870.86248,-21104.87047,-7898.217296
598.3438634,-67871.6763,-21106.64245,-7899.582671
598.3772811,-67872.48982,-21108.41434,-7900.948012
598.4106988,-67873.30304,-21110.18614,-7902.313318
598.4441165,-67874.11597,-21111.95784,-7903.67859
598.4775342,-67874.9286,-21113.72945,-7905.043826
598.5109519,-67875.74093,-21115.50097,-7906.409028
598.5443696,-67876.55297,-21117.2724,-7907.774196
598.5777873,-67877.36471,-21119.04373,-7909.139328
598.6112049,-67878.17615,-21120.81498,-7910.504426
598.6446226,-67878.98729,-21122.58613,-7911.86949
598.6780403,-67879.79814,-21124.35718,-7913.234518
598.711458,-67880.60869,-21126.12815,-7914.599512
598.7448757,-67881.41894,-21127.89902,-7915.964471
598.7782934,-67882.22889,-21129.6698,-7917.329395
598.8117111,-67883.03855,-21131.44048,-7918.694285
598.8451288,-67883.84791,-21133.21108,-7920.05914
598.8785465,-67884.65697,-21134.98158,-7921.42396
598.9119642,-67885.46574,-21136.75199,-7922.788746
598.9453819,-67886.27421,-21138.5223,-7924.153496
598.9787996,-67887.08238,-21140.29253,-7925.518212
599.0122173,-67887.89026,-21142.06266,-7926.882893
599.045635,-67888.69783,-21143.8327,-7928.24754
599.0790527,-67889.50512,-21145.60264,-7929.612152
599.1124704,-67890.3121,-21147.37249,-7930.976729
599.1458881,-67891.11879,-21149.14226,-7932.341271
599.1793058,-67891.92518,-21150.91192,-7933.705778
599.2127235,-67892.73127,-21152.6815,-7935.070251
599.2461412,-67893.53707,-21154.45098,-7936.434689
599.2795589,-67894.34257,-21156.22037,-7937.799092
599.3129766,-67895.14777,-21157.98967,-7939.16346
599.3463943,-67895.95267,-21159.75887,-7940.527794
599.379812,-67896.75728,-21161.52799,-7941.892093
599.4132297,-67897.56159,-21163.29701,-7943.256357
599.4466474,-67898.36561,-21165.06593,-7944.620586
599.4800651,-67899.16933,-21166.83477,-7945.98478
599.5134828,-67899.97275,-21168.60351,-7947.34894
599.5469005,-67900.77587,-21170.37216,-7948.713065
